entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2016-07-21,2016-11-23,1.0,88,0.18760426348319137,2016-08-18,,,0,,,unknown,false,no_data,,,0,,false,true,,no_signal,0.02563854336116589,0.16196572012202548,momentum
2016-11-25,2017-01-25,1.0,40,0.12091983632775483,2016-12-08,,,0,,,unknown,false,no_data,,,0,,false,true,,no_signal,0.04244817200321771,0.07847166432453712,momentum
2017-04-27,2017-07-27,1.0,63,0.08257420987484965,2017-05-25,,,0,,,unknown,false,no_data,,,0,,false,true,,no_signal,0.04109617654738229,0.041478033327467356,momentum
2017-07-27,2017-09-06,-1.0,28,0.16034426923081135,2017-08-24,,,0,,,unknown,false,no_data,,,0,,false,true,,no_signal,-0.001213554852425025,0.16155782408323638,momentum
2017-09-07,2017-11-08,-1.0,44,-0.061359538978837946,2017-12-07,,,0,,,unknown,false,no_data,false,-0.0011651676206050694,-1,,false,false,,direction_wrong_loss,0.05478965400129554,-0.11614919298013349,momentum
2017-11-08,2017-11-30,1.0,15,0.03703069724980024,2017-12-07,,,0,,,unknown,false,no_data,false,-0.0011651676206050694,-1,,false,true,,direction_right_profit,0.02277038537423426,0.014260311875565979,momentum
2017-12-01,2018-01-24,1.0,35,0.02805814325697442,2017-12-07,,,0,,,unknown,false,no_data,false,-0.0011651676206050694,-1,,false,true,,direction_right_profit,0.07625912214389774,-0.04820097888692332,momentum
2018-11-06,2018-12-24,1.0,32,-0.11301022700923302,2018-12-06,0.956669568921702,,1,,,unknown,false,no_data,true,0.03951426368542791,1,,true,false,,direction_wrong_loss,-0.14325203834010403,0.030241811330871005,momentum
2018-12-26,2019-02-21,1.0,38,0.2426601332844296,2019-02-21,0.0,,0,,,unknown,false,no_data,true,0.04972144846796658,1,0.04972144846796658,false,true,,direction_right_profit,0.12689909587735948,0.11576103740707011,momentum
2019-02-22,2019-04-25,1.0,43,0.06816574791654206,2019-05-23,-6.638126898821188e-11,,-1,,,unknown,false,no_data,true,0.02634021443430949,1,0.02634021443115227,false,true,,direction_right_profit,0.05085749803399753,0.017308249882544535,momentum
2019-07-25,2020-02-05,1.0,134,0.15438287309669585,2019-08-22,3.7717653693819916e-10,,1,,,unknown,false,no_data,false,-0.04854225751559841,-1,0.04854225750676124,false,true,,direction_right_profit,0.12013739414645985,0.034245478950236,momentum
2020-02-05,2020-03-12,-1.0,25,0.1932082340118677,2020-03-05,0.010081406717607587,,1,,,unknown,false,no_data,false,-0.021483304221437405,-1,0.05537113518658579,false,true,,direction_right_profit,-0.25461151718958064,0.44781975120144835,momentum
