entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2023-04-05,2023-04-11,1.0,3,0.10354483354646682,2023-04-27,1.4321050960730013,0.0,1,contemp,,unknown,false,low,true,0.012448132780082987,1,,true,true,,direction_right_profit,0.0,0.10354483354646682,correlation_aware
2023-04-12,2023-04-13,1.0,1,0.024031730689483055,2023-04-27,1.4321050960730013,0.0,1,contemp,,unknown,false,low,true,0.012448132780082987,1,,true,true,,direction_right_profit,0.0,0.024031730689483055,correlation_aware
2023-04-14,2023-04-19,1.0,3,-0.0483065423751754,2023-04-27,1.4321050960730013,0.0,1,contemp,,unknown,false,low,true,0.012448132780082987,1,,true,false,,direction_wrong_loss,0.0,-0.0483065423751754,correlation_aware
2023-07-06,2023-07-10,1.0,2,0.07775626721102813,2023-07-27,4.885227332394459,0.0,1,contemp,,unknown,false,low,true,0.09421487603305785,1,,true,true,,direction_right_profit,0.0,0.07775626721102813,correlation_aware
2023-07-11,2023-07-12,1.0,1,0.04818281978811201,2023-07-27,4.885227332394459,0.0,1,contemp,,unknown,false,low,true,0.09421487603305785,1,,true,true,,direction_right_profit,0.0,0.04818281978811201,correlation_aware
2023-07-13,2023-07-14,1.0,1,-0.026147266654364953,2023-07-27,4.885227332394459,0.0,1,contemp,,unknown,false,low,true,0.09421487603305785,1,,true,false,,direction_wrong_loss,0.0,-0.026147266654364953,correlation_aware
2023-10-11,2023-10-12,-1.0,1,0.046959502671737874,2023-11-01,0.26705894208108033,0.35000000000000003,1,contemp,-1.0000000000000113,strong_negative,true,medium,true,0.046511627906976744,1,0.03889563332287098,true,true,true,direction_right_profit,0.0,0.046959502671737874,correlation_aware
2023-10-13,2023-10-16,-1.0,1,-0.09576836943430678,2023-11-01,0.26705894208108033,0.35000000000000003,1,contemp,-1.0000000000000113,strong_negative,true,medium,true,0.046511627906976744,1,0.03889563332287098,true,false,false,direction_wrong_loss,0.0,-0.09576836943430678,correlation_aware
2023-10-17,2023-10-23,-1.0,4,0.05745124157308179,2023-11-01,0.26705894208108033,0.35000000000000003,1,contemp,-1.0000000000000113,strong_negative,true,medium,true,0.046511627906976744,1,0.03889563332287098,true,true,true,direction_right_profit,0.0,0.05745124157308179,correlation_aware
2024-02-06,2024-02-13,1.0,5,-0.01414714570362774,2024-02-27,3.741791923710966e-13,0.0,1,contemp,0.6726189666565001,regime_shift,false,medium,true,0.06735243693362723,1,0.06735243693362203,true,false,,direction_wrong_loss,0.0,-0.01414714570362774,correlation_aware
2024-02-14,2024-02-15,1.0,1,-0.01905523776928808,2024-02-27,3.741791923710966e-13,0.0,1,contemp,0.6726189666565001,regime_shift,false,medium,true,0.06735243693362723,1,0.06735243693362203,true,false,,direction_wrong_loss,0.0,-0.01905523776928808,correlation_aware
