entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,contemp_corr,leading_corr,correlation_regime,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,outcome,benchmark_return,alpha_contribution
2018-07-06,2018-10-10,1.0,67,0.058230083809754474,2018-08-17,1.7603822535031413,0.0,1,,,unknown,low,true,0.12046739130434783,1,,true,true,direction_right_profit,0.015030621309583214,0.04319946250017126
2018-10-10,2018-11-12,-1.0,23,0.019598647850308404,2018-11-21,-4.645333855224024e-15,0.0,-1,,,unknown,low,true,0.09614668218859139,1,,false,true,direction_right_profit,-0.02058885229953955,0.040187500149847954
2018-11-13,2019-01-03,-1.0,33,0.016504092671209558,2018-11-21,-4.645333855224024e-15,0.0,-1,,,unknown,low,true,0.09614668218859139,1,,false,true,direction_right_profit,-0.09712535237595799,0.11362944504716754
2019-01-03,2019-04-04,1.0,63,0.14566085643346538,2019-02-15,4.6409112726444744e-15,0.0,1,0.9999999999999999,,strong_positive,medium,true,0.15704347826086956,1,0.1570434782608695,true,true,direction_right_profit,0.18113494706508093,-0.03547409063161555
2019-04-04,2019-05-14,-1.0,27,0.10429867623793465,2019-05-17,-1.3922718866631368e-10,0.0,-1,0.9815340892500548,0.9999999999999999,strong_positive,medium,true,0.1098238747553816,1,0.10982387475491752,false,true,direction_right_profit,-0.013162608197766379,0.11746128443570103
2019-05-15,2019-08-13,-1.0,62,-0.020756571151904657,2019-05-17,-1.3922718866631368e-10,0.0,-1,0.9815340892500548,0.9999999999999999,strong_positive,medium,true,0.1098238747553816,1,0.10982387475491752,false,false,direction_wrong_loss,0.03126694066444502,-0.05202351181634968
2019-08-14,2019-10-16,-1.0,44,-0.20028469807397964,2019-08-16,-0.5884184240530863,0.7435897435897436,-1,0.9765557405096268,0.5000000000002672,strong_positive,high,true,0.07913978494623657,1,0.0789601934823105,false,false,direction_wrong_loss,0.055928084967496794,-0.25621278304147643
2019-10-16,2019-11-11,1.0,18,0.05109357980147222,2019-11-27,0.0004907723545181354,0.0,-1,-0.33333333349929944,0.33333333326802295,regime_shift,medium,true,0.16560659599528857,1,0.16557167844100001,false,true,direction_right_profit,0.033344858993104465,0.017748720808367757
2019-11-12,2020-01-08,1.0,38,0.0015516108716906452,2019-11-27,0.0004907723545181354,0.0,-1,-0.33333333349929944,0.33333333326802295,regime_shift,medium,true,0.16560659599528857,1,0.16557167844100001,false,true,direction_right_profit,0.05516257808479974,-0.053610967213109095
2020-01-08,2020-04-09,-1.0,64,0.16671721432067155,2020-02-21,-0.2548030895320832,0.5769243857780754,1,-0.33296226466547185,-0.3333340895606658,regime_shift,medium,true,0.23080645161290322,1,0.25896379077782294,true,true,direction_right_profit,-0.13750679889567152,0.30422401321634307
2020-07-10,2020-11-16,1.0,90,0.6342352383257233,2020-08-21,0.0017512349118298234,0.0,-1,-0.027202459337160437,-0.5047198336198534,strong_negative,medium,true,0.3794435857805255,1,0.3793470315944405,false,true,direction_right_profit,0.14619877274735638,0.4880364655783669
2020-11-17,2021-04-09,1.0,97,0.4678360908362844,2020-11-25,-0.0020325033560267556,0.0,-1,0.8959791529512079,-0.8347374982489644,strong_negative,medium,true,0.344060773480663,1,0.34391444061457827,false,true,direction_right_profit,0.14967966229046437,0.31815642854582005
2021-04-09,2021-05-17,-1.0,26,-0.017373960435680624,2021-05-21,0.05251152682990252,0.41025641025641024,1,0.9828457929613639,-0.4360067043708027,weak_negative,medium,true,0.16954413191076625,1,0.18240949886283422,true,false,direction_wrong_loss,0.009793838108195008,-0.027167798543875632
2021-05-18,2021-08-17,-1.0,63,-0.02058609106959497,2021-05-21,0.05251152682990252,0.41025641025641024,1,0.9828457929613639,-0.4360067043708027,weak_negative,medium,true,0.16954413191076625,1,0.18240949886283422,true,false,direction_wrong_loss,0.08145032078220149,-0.10203641185179646
2021-08-18,2021-10-13,-1.0,39,0.11202909386252491,2021-08-20,0.017160431723954508,0.0,-1,-0.6512694442794827,0.9597076756133913,regime_shift,medium,true,0.14696517412935323,1,0.17012015885967544,false,true,direction_right_profit,-0.0059334564826364344,0.11796255034516134
