entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2018-08-16,2018-08-17,1.0,1,0.02358962704222245,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,true,,direction_right_profit,0.003520111218326738,0.02006951582389571,correlation_aware
2018-08-20,2018-09-04,1.0,10,0.0083256220103467,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,true,,direction_right_profit,0.014492332682383147,-0.006166710672036446,correlation_aware
2018-09-05,2018-10-09,1.0,24,0.043171102598992483,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,true,,direction_right_profit,-0.0011385631873506163,0.0443096657863431,correlation_aware
2018-10-10,2018-10-22,1.0,8,-0.013698751465426984,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,false,,direction_wrong_loss,-0.011821369380570768,-0.0018773820848562162,correlation_aware
2018-10-23,2018-10-24,1.0,1,-0.041108325059300066,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,false,,direction_wrong_loss,-0.0302981387550193,-0.010810186304280767,correlation_aware
2018-10-25,2018-10-29,1.0,2,-0.04547456977762987,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,false,,direction_wrong_loss,-0.023029926658795996,-0.022444643118833874,correlation_aware
2018-10-30,2018-11-15,1.0,12,0.10500107767252875,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,true,,direction_right_profit,0.019606382271555756,0.085394695400973,correlation_aware
2018-11-16,2018-11-20,1.0,2,-0.06323129135823458,2018-08-17,1.7442319575994427,0.0,1,contemp,,unknown,false,low,true,0.12046739130434783,1,,true,false,,direction_wrong_loss,-0.03510746752607108,-0.028123823832163497,correlation_aware
2018-11-21,2018-11-23,-1.0,1,-0.00676602426735573,2018-11-21,-4.60458531263434e-15,0.0,-1,contemp,,unknown,false,low,true,0.09614668218859139,1,,false,false,,direction_wrong_loss,-0.00667868355332879,-0.00008734071402693999,correlation_aware
2018-11-26,2018-11-28,-1.0,2,-0.020749483045427564,2018-11-21,-4.60458531263434e-15,0.0,-1,contemp,,unknown,false,low,true,0.09614668218859139,1,,false,false,,direction_wrong_loss,0.026467249933794124,-0.04721673297922169,correlation_aware
