entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2019-11-20,2020-02-13,-1.0,57,0.003304717078929542,2019-08-16,-0.5884184240530863,0.7435897435897436,-1,leading,0.5000000000002672,strong_positive,false,high,true,0.07913978494623657,1,0.0789601934823105,false,true,,direction_right_profit,0.0,0.003304717078929542,correlation_aware
2020-05-15,2020-05-27,1.0,7,0.21704636192337667,2020-02-21,-0.2548030895320832,0.5769243857780754,-1,leading,-0.3333340895606658,regime_shift,true,medium,true,0.23080645161290322,1,0.25896379077782294,false,true,true,direction_right_profit,0.0,0.21704636192337667,correlation_aware
2020-05-28,2020-08-05,1.0,48,0.1997715555338515,2020-02-21,-0.2548030895320832,0.5769243857780754,-1,leading,-0.3333340895606658,regime_shift,true,medium,true,0.23080645161290322,1,0.25896379077782294,false,true,true,direction_right_profit,0.0,0.1997715555338515,correlation_aware
2020-08-06,2020-08-14,1.0,6,0.05445186434394178,2020-02-21,-0.2548030895320832,0.5769243857780754,-1,leading,-0.3333340895606658,regime_shift,true,medium,true,0.23080645161290322,1,0.25896379077782294,false,true,true,direction_right_profit,0.0,0.05445186434394178,correlation_aware
2021-08-13,2021-11-17,-1.0,67,0.0766357200639054,2021-05-21,0.05251152682990252,0.41025641025641024,1,leading,-0.4360067043708027,weak_negative,true,medium,true,0.16954413191076625,1,0.18240949886283422,true,true,true,direction_right_profit,0.0,0.0766357200639054,correlation_aware
2022-02-11,2022-02-22,1.0,6,-0.09904001160479625,2021-11-24,0.11588702093107733,0.5384615384615384,1,leading,0.9511698686358798,strong_positive,false,high,true,0.052695167286245355,1,0.23552460220779695,true,false,,direction_wrong_loss,0.0,-0.09904001160479625,correlation_aware
2022-02-23,2022-03-07,1.0,8,0.09326855451523564,2021-11-24,0.11588702093107733,0.5384615384615384,1,leading,0.9511698686358798,strong_positive,false,high,true,0.052695167286245355,1,0.23552460220779695,true,true,,direction_right_profit,0.0,0.09326855451523564,correlation_aware
2022-03-08,2022-03-28,1.0,14,0.18546042294184129,2021-11-24,0.11588702093107733,0.5384615384615384,1,leading,0.9511698686358798,strong_positive,false,high,true,0.052695167286245355,1,0.23552460220779695,true,true,,direction_right_profit,0.0,0.18546042294184129,correlation_aware
2023-05-12,2023-07-25,1.0,49,0.19715238954945846,2023-02-17,-0.053669667458321954,0.4358974358974359,-1,leading,-0.66497526775066,strong_negative,true,medium,true,0.10788091068301225,1,0.011118828928165417,false,true,true,direction_right_profit,0.0,0.19715238954945846,correlation_aware
2023-07-26,2023-08-11,1.0,12,0.00489661265879926,2023-02-17,-0.053669667458321954,0.4358974358974359,-1,leading,-0.66497526775066,strong_negative,true,medium,true,0.10788091068301225,1,0.011118828928165417,false,true,true,direction_right_profit,0.0,0.00489661265879926,correlation_aware
2023-08-11,2023-08-21,-1.0,6,0.10177663194142805,2023-05-19,-0.10993340624036234,0.48472807209453583,-1,leading,0.3979872591934084,regime_shift,false,medium,true,0.1763870094722598,1,0.08395942217371548,false,true,,direction_right_profit,0.0,0.10177663194142805,correlation_aware
2023-08-22,2023-11-15,-1.0,60,0.00778145104048944,2023-05-19,-0.10993340624036234,0.48472807209453583,-1,leading,0.3979872591934084,regime_shift,false,medium,true,0.1763870094722598,1,0.08395942217371548,false,true,,direction_right_profit,0.0,0.00778145104048944,correlation_aware
2024-02-08,2024-08-08,-1.0,125,0.08818622336451487,2023-11-22,-0.18129654375254742,0.5897435897435898,-1,leading,0.8457019190690094,regime_shift,false,high,true,0.11512301013024602,1,0.0779091338753441,false,true,,direction_right_profit,0.0,0.08818622336451487,correlation_aware
2025-02-06,2025-04-07,1.0,41,-0.08634970530242736,2024-11-21,-0.216593395856845,0.6666666666666666,-1,leading,-0.6160021041179273,strong_negative,true,high,true,0.18932764140875133,1,0.169284028789781,false,false,false,direction_wrong_loss,0.0,-0.08634970530242736,correlation_aware
2025-04-08,2025-05-08,1.0,21,0.1864452097648568,2024-11-21,-0.216593395856845,0.6666666666666666,-1,leading,-0.6160021041179273,strong_negative,true,high,true,0.18932764140875133,1,0.169284028789781,false,true,true,direction_right_profit,0.0,0.1864452097648568,correlation_aware
2025-05-08,2025-05-12,-1.0,2,-0.011490038338715314,2025-02-13,0.11261397120994703,0.5128205128205128,1,leading,-0.8716299343222881,strong_negative,true,high,true,0.09216944801026958,1,0.10347229997765509,true,false,false,direction_wrong_loss,0.0,-0.011490038338715314,correlation_aware
2025-05-13,2025-08-07,-1.0,59,-0.019403370922199015,2025-02-13,0.11261397120994703,0.5128205128205128,1,leading,-0.8716299343222881,strong_negative,true,high,true,0.09216944801026958,1,0.10347229997765509,true,false,false,direction_wrong_loss,0.0,-0.019403370922199015,correlation_aware
2025-08-07,2025-11-19,1.0,73,-0.05963204564046587,2025-05-15,-0.1778316345076144,0.5448126694238922,-1,leading,-0.38632171104603263,weak_negative,true,medium,,,0,,false,false,false,no_signal,0.0,-0.05963204564046587,correlation_aware
