entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2018-07-10,2018-10-24,1.0,75,-0.19887240705185294,2018-07-31,1.3933233080586074,0.0,1,contemp,,unknown,false,low,true,0.04,1,,true,false,,direction_wrong_loss,0.0,-0.19887240705185294,correlation_aware
2018-10-25,2019-01-14,1.0,53,0.22473831566687275,2018-10-30,9.673521452107052e-15,0.0,1,contemp,,unknown,false,low,true,0.030093023255813953,1,,true,true,,direction_right_profit,0.0,0.22473831566687275,correlation_aware
2019-01-14,2019-01-29,-1.0,10,-0.020708451671114236,2019-02-05,-9.946149249902502e-15,0.0,-1,contemp,1.0,strong_positive,false,medium,true,0.008638132295719844,1,0.008638132295720063,false,false,,direction_wrong_loss,0.0,-0.020708451671114236,correlation_aware
2019-01-30,2019-04-10,-1.0,49,-0.10357915170158738,2019-02-05,-9.946149249902502e-15,0.0,-1,contemp,1.0,strong_positive,false,medium,true,0.008638132295719844,1,0.008638132295720063,false,false,,direction_wrong_loss,0.0,-0.10357915170158738,correlation_aware
2019-04-10,2019-07-09,1.0,61,0.09165934965027978,2019-05-02,3.153394998084964e-12,0.0,1,contemp,1.0,strong_positive,false,medium,true,0.013096446700507615,1,0.01309644670042057,true,true,,direction_right_profit,0.0,0.09165934965027978,correlation_aware
2019-07-09,2019-07-29,-1.0,14,0.001046107313641298,2019-07-30,-4.926321621203234e-12,0.0,-1,contemp,0.9999999999999999,strong_positive,false,medium,false,-0.04996078431372549,-1,0.04996078431364501,true,true,,direction_right_profit,0.0,0.001046107313641298,correlation_aware
2019-07-30,2019-10-23,-1.0,60,0.04250033212697779,2019-07-30,-4.926321621203234e-12,0.0,-1,contemp,0.9999999999999999,strong_positive,false,medium,false,-0.04996078431372549,-1,0.04996078431364501,true,true,,direction_right_profit,0.0,0.04250033212697779,correlation_aware
2019-10-24,2020-01-27,-1.0,63,0.08350878615618962,2019-10-29,-8.338953883875298e-7,0.0,-1,contemp,0.000508240024395955,weak_positive,false,low,false,-0.0707488986784141,-1,32.320282160930354,true,true,,direction_right_profit,0.0,0.08350878615618962,correlation_aware
2020-01-28,2020-04-14,-1.0,53,0.2880902227755694,2020-02-06,-0.0004284927447355768,0.0,-1,contemp,0.9999897432427953,strong_positive,false,medium,false,-0.06208955223880597,-1,31.276524280296197,true,true,,direction_right_profit,0.0,0.2880902227755694,correlation_aware
2020-04-14,2020-05-04,1.0,14,-0.004412448746953346,2020-05-05,0.0007269261487713109,0.0,1,contemp,0.9999978507134081,strong_positive,false,medium,true,0.031176470588235295,1,0.013277412040196137,true,false,,direction_wrong_loss,0.0,-0.004412448746953346,correlation_aware
