entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,contemp_corr,leading_corr,correlation_regime,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,outcome,benchmark_return,alpha_contribution
2020-07-09,2020-07-30,1.0,15,0.27143341569313195,2020-07-30,0.027371489263764814,0.3076923076923077,1,0.9937906535937849,-0.9472747858678977,regime_shift,medium,true,0.15333333333333332,1,1.8430737839105757,true,true,direction_right_profit,0.030472533659910317,0.24096088203322164
2020-07-31,2020-10-07,1.0,47,0.20558274381275532,2020-11-03,-0.02947639730516396,0.3333333333333333,1,-0.9989442166335094,-0.9080782214596523,regime_shift,medium,true,0.16705607476635514,1,0.3729669980474447,true,true,direction_right_profit,0.047789047726154,0.15779369608660132
2020-10-08,2020-11-16,1.0,27,0.21393960555280644,2020-11-03,-0.02947639730516396,0.3333333333333333,1,-0.9989442166335094,-0.9080782214596523,regime_shift,medium,true,0.16705607476635514,1,0.3729669980474447,true,true,direction_right_profit,0.05465687437857891,0.15928273117422753
2020-11-17,2021-01-07,1.0,34,0.23175957358571897,2021-02-04,-0.15062069600722092,0.4615384615384615,1,-0.9960889619002645,0.8577867498483602,regime_shift,medium,true,0.09120481927710844,1,0.04082142715264535,true,true,direction_right_profit,0.05572631594472521,0.17603325764099376
2021-01-08,2021-03-10,1.0,41,0.20589599828623784,2021-02-04,-0.15062069600722092,0.4615384615384615,1,-0.9960889619002645,0.8577867498483602,regime_shift,medium,true,0.09120481927710844,1,0.04082142715264535,true,true,direction_right_profit,0.021822168334185044,0.1840738299520528
2021-03-11,2021-04-08,1.0,19,0.0658259303404436,2021-04-29,-0.003978654284922834,0.0,1,-0.29852924497464195,0.4882638239812986,weak_positive,medium,true,0.08122727272727273,1,0.0817361850178198,true,true,direction_right_profit,0.04149134436023072,0.024334585980212875
2021-10-07,2021-11-29,1.0,36,-0.10652482310474076,2021-10-28,0.2728145366987239,0.5641025641025641,1,0.44089873690486364,-0.0024673661962032237,regime_shift,medium,false,-0.050487804878048784,-1,0.05023048527605929,false,false,direction_wrong_loss,0.05913482963460037,-0.16565965273934113
2021-11-30,2022-01-18,1.0,33,0.14907898832393363,2022-02-08,0.024903001409754252,0.0,-1,-0.27145337464111513,-0.9831118263504917,regime_shift,medium,true,0.034491803278688525,1,0.043083933490756954,false,true,direction_right_profit,0.0055617732064383585,0.14351721511749527
2022-04-11,2022-06-23,-1.0,50,0.26386998019755936,2022-05-03,0.4733656222644741,0.717948717948718,-1,-0.45321867164712815,-0.4345882206699526,weak_negative,medium,true,0.0211787072243346,1,0.20196543853980922,false,true,direction_right_profit,-0.13690429931175252,0.4007742795093119
2022-06-24,2022-07-07,-1.0,8,0.017092309483150214,2022-07-28,-0.056481738636822106,0.3846153846153846,1,-0.5373987090032144,0.9876864023685749,regime_shift,medium,false,-0.056025641025641025,-1,0.06088081701688499,false,true,direction_right_profit,-0.002794308762210762,0.019886618245360976
