entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,contemp_corr,leading_corr,correlation_regime,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,outcome,benchmark_return,alpha_contribution
2018-04-23,2018-04-26,1.0,3,0.03469980279468565,2018-04-26,,0.0,0,,,unknown,low,true,0.01898989898989899,1,,false,true,direction_right_profit,-0.0009754407280224697,0.03567524352270812
2018-04-27,2018-05-16,1.0,13,-0.020355987404660825,2018-07-27,,0.0,0,,,unknown,low,true,0.0038,1,,false,false,direction_wrong_loss,0.021308233809355537,-0.04166422121401636
2018-05-17,2018-05-29,1.0,7,-0.05023884688030256,2018-07-27,,0.0,0,,,unknown,low,true,0.0038,1,,false,false,direction_wrong_loss,-0.010991833359278558,-0.039247013521024
2018-05-30,2018-06-25,1.0,18,0.0007230026588473937,2018-07-27,,0.0,0,,,unknown,low,true,0.0038,1,,false,true,direction_right_profit,-0.0014421129968491542,0.002165115655696548
2018-06-26,2018-08-10,1.0,32,0.09131014197665888,2018-07-27,,0.0,0,,,unknown,low,true,0.0038,1,,false,true,direction_right_profit,0.04256280302612381,0.04874733895053507
2018-08-13,2018-09-05,1.0,16,0.000571533396699131,2018-10-26,,0.0,0,,,unknown,low,false,-0.0017934782608695651,-1,,false,true,direction_right_profit,0.024566111127181323,-0.02399457773048219
2018-09-06,2018-10-05,1.0,21,0.0426334177459764,2018-10-26,,0.0,0,,,unknown,low,false,-0.0017934782608695651,-1,,false,true,direction_right_profit,0.0033411671870990922,0.039292250558877306
2018-10-08,2018-10-11,1.0,3,-0.04883418741783019,2018-10-26,,0.0,0,,,unknown,low,false,-0.0017934782608695651,-1,,false,false,direction_wrong_loss,-0.054374027364419764,0.005539839946589575
2018-10-12,2018-10-23,1.0,7,0.006245113086498,2018-10-26,,0.0,0,,,unknown,low,false,-0.0017934782608695651,-1,,false,true,direction_right_profit,-0.008479862884444689,0.014724975970942689
2018-10-24,2018-11-07,-1.0,10,0.024277428331092477,2018-10-26,,0.0,0,,,unknown,low,false,-0.0017934782608695651,-1,,false,true,direction_right_profit,0.05913541037653691,-0.034857982045444436
2018-11-08,2018-11-16,-1.0,6,0.018201563223004924,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,true,direction_right_profit,-0.02413531194186147,0.042336875164866394
2018-11-19,2018-11-30,-1.0,8,-0.031013071549969462,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,0.024340302808166125,-0.05535337435813559
2018-12-03,2018-12-11,-1.0,5,0.03804541143310802,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,true,direction_right_profit,-0.05431436930386069,0.09235978073696871
2018-12-12,2018-12-26,-1.0,9,0.09676838263336329,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,true,direction_right_profit,-0.06721337896655122,0.1639817615999145
2018-12-27,2018-12-28,-1.0,1,-0.009241822107489694,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,-0.0012899312725165313,-0.007951890834973163
2018-12-31,2019-01-07,-1.0,4,-0.0017357205568442335,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,0.01784558963799654,-0.019581310194840773
2019-01-08,2019-01-09,-1.0,1,-0.008171918158387692,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,0.004673344610151897,-0.01284526276853959
2019-01-10,2019-01-17,-1.0,5,-0.024103258463120447,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,0.015759865178159638,-0.039863123641280085
2019-01-18,2019-01-25,-1.0,4,-0.019650737549718134,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,false,direction_wrong_loss,-0.0025518923621900003,-0.017098845187528133
2019-01-28,2019-01-29,-1.0,1,0.0017005609974257707,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,true,direction_right_profit,-0.0013264780941993903,0.003027039091625161
2019-01-29,2019-02-01,1.0,3,0.10353968042681094,2019-02-01,,0.0,0,,,unknown,low,true,0.005339805825242718,1,,false,true,direction_right_profit,0.025245512802015035,0.07829416762479591
