entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2023-03-13,2023-07-11,1.0,82,0.21012031718133817,2023-01-24,1.8096193964844112,0.0,1,leading,,unknown,false,low,true,0.16301859799713878,1,,true,true,,direction_right_profit,0.0,0.21012031718133817,correlation_aware
2023-07-12,2023-09-12,1.0,43,-0.00856650165191597,2023-04-25,1.0644870831979846e-14,0.0,1,leading,,unknown,false,low,true,0.12377984084880636,1,,true,false,,direction_wrong_loss,0.0,-0.00856650165191597,correlation_aware
2023-09-12,2023-12-07,-1.0,61,-0.12431502810839845,2023-07-25,-8.722064388586573e-15,0.0,-1,leading,,unknown,false,low,true,0.11711949685534591,1,0.11711949685534624,false,false,,direction_wrong_loss,0.0,-0.12431502810839845,correlation_aware
2023-12-07,2024-01-23,1.0,30,0.09314751049926984,2023-10-24,3.297543282603658e-11,0.0,1,leading,0.9999999999999999,strong_positive,false,medium,true,0.08977443609022556,1,0.0897744360886982,true,true,,direction_right_profit,0.0,0.09314751049926984,correlation_aware
2024-01-24,2024-03-18,1.0,37,0.1965652334017285,2023-10-24,3.297543282603658e-11,0.0,1,leading,0.9999999999999999,strong_positive,false,medium,true,0.08977443609022556,1,0.0897744360886982,true,true,,direction_right_profit,0.0,0.1965652334017285,correlation_aware
2024-03-18,2024-03-19,-1.0,1,-0.005484436753874,2024-01-23,-2.3933707777051193e-12,0.0,-1,leading,0.9311702222434184,strong_positive,false,medium,true,0.10690243902439024,1,0.10690243902446006,false,false,,direction_wrong_loss,0.0,-0.005484436753874,correlation_aware
2024-03-20,2024-07-23,-1.0,85,0.19824286981876882,2024-01-23,-2.3933707777051193e-12,0.0,-1,leading,0.9311702222434184,strong_positive,false,medium,true,0.10690243902439024,1,0.10690243902446006,false,true,,direction_right_profit,0.0,0.19824286981876882,correlation_aware
2024-07-24,2024-09-10,-1.0,33,0.04070973131370925,2024-04-30,-1.1050369039275492,0.5238095238095237,-1,leading,0.9296324350008521,strong_positive,false,high,true,0.08490074441687345,1,35038497.35798443,false,true,,direction_right_profit,0.0,0.04070973131370925,correlation_aware
2024-09-10,2024-10-18,1.0,28,0.16411116318476626,2024-07-23,-0.8966409410352219,0.42857142857142855,-1,leading,-0.7605630944529926,regime_shift,true,medium,true,0.05433894230769231,1,0.07032218650664412,false,true,true,direction_right_profit,0.0,0.16411116318476626,correlation_aware
2024-10-21,2025-03-17,1.0,99,-0.045089701601673804,2024-07-23,-0.8966409410352219,0.42857142857142855,-1,leading,-0.7605630944529926,regime_shift,true,medium,true,0.05433894230769231,1,0.07032218650664412,false,false,false,direction_wrong_loss,0.0,-0.045089701601673804,correlation_aware
2025-03-17,2025-04-03,-1.0,13,0.08708109085556626,2025-01-28,0.6294411235255726,0.38095238095238093,1,leading,-0.40892167954329134,regime_shift,true,medium,true,0.06713900134952766,1,0.055889422967848934,true,true,true,direction_right_profit,0.0,0.08708109085556626,correlation_aware
2025-04-04,2025-06-06,-1.0,43,-0.03236838414688337,2025-01-28,0.6294411235255726,0.38095238095238093,1,leading,-0.40892167954329134,regime_shift,true,medium,true,0.06713900134952766,1,0.055889422967848934,true,false,false,direction_wrong_loss,0.0,-0.03236838414688337,correlation_aware
2025-06-06,2025-07-03,1.0,18,0.04449203124446277,2025-04-29,-0.9677495700701472,0.47619047619047616,-1,leading,-0.7065929252083228,strong_negative,true,medium,,,0,,false,true,true,no_signal,0.0,0.04449203124446277,correlation_aware
2025-07-07,2025-09-09,1.0,45,0.01252883653364556,2025-04-29,-0.9677495700701472,0.47619047619047616,-1,leading,-0.7065929252083228,strong_negative,true,medium,,,0,,false,true,true,no_signal,0.0,0.01252883653364556,correlation_aware
2025-09-09,2025-12-09,-1.0,64,-0.12045424466304655,2025-07-22,19.578105926451563,0.6190476190476191,1,leading,-0.6795750360724516,strong_negative,true,high,,,0,,false,false,false,no_signal,0.0,-0.12045424466304655,correlation_aware
2025-12-09,2026-01-06,1.0,18,0.08868569695128614,2025-10-21,-0.2994202994794123,0.0,-1,leading,-0.8186381638884852,strong_negative,true,medium,,,0,,false,true,true,no_signal,0.0,0.08868569695128614,correlation_aware
2026-01-07,2026-02-06,1.0,21,0.10450993151278642,2025-10-21,-0.2994202994794123,0.0,-1,leading,-0.8186381638884852,strong_negative,true,medium,,,0,,false,true,true,no_signal,0.0,0.10450993151278642,correlation_aware
